id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2020-951269";"2020-02-03";"1";"Vente";"253050.0";"15.0";"None";"RUE DES NOYERS";"5092";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0062";"None";"None";"362";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.784293";"45.751694";"000BI"
"2020-951219";"2020-01-30";"1";"Vente";"452700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"55";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"91.0";"4.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951219";"2020-01-30";"1";"Vente";"452700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"116";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951195";"2020-01-29";"1";"Vente";"418700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"107";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951195";"2020-01-29";"1";"Vente";"418700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"155";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951195";"2020-01-29";"1";"Vente";"418700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"187";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951011";"2020-01-28";"1";"Vente";"209050.0";"106.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0095";"None";"None";"140";"70.09";"290";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"69.0";"4.0";"None";"None";"None";"None";"nan";"4.78332";"45.750748";"000BI"
"2020-951001";"2020-01-24";"1";"Vente";"393200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"49";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"71.0";"3.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951001";"2020-01-24";"1";"Vente";"393200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"227";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-951001";"2020-01-24";"1";"Vente";"393200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"216";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-950949";"2020-01-23";"1";"Vente";"19000.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"190";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-950758";"2020-01-13";"1";"Vente";"267700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"22";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2020-950758";"2020-01-13";"1";"Vente";"267700.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"149";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001991";"2019-12-27";"1";"Vente";"468750.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"104";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"91.0";"4.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001993";"2019-12-27";"1";"Vente";"327200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"98";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001991";"2019-12-27";"1";"Vente";"468750.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"139";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001991";"2019-12-27";"1";"Vente";"468750.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"132";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001993";"2019-12-27";"1";"Vente";"327200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"134";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001895";"2019-12-23";"1";"Vente";"664500.0";"123.0";"None";"RUE JOLIOT CURIE";"3895";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0190";"None";"None";"23";"133.13";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"133.0";"4.0";"None";"None";"None";"None";"nan";"4.78331";"45.753921";"000BI"
"2019-1001895";"2019-12-23";"1";"Vente";"664500.0";"123.0";"None";"RUE JOLIOT CURIE";"3895";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0190";"None";"None";"126";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.78331";"45.753921";"000BI"
"2019-1001294";"2019-12-11";"1";"Vente";"125000.0";"108.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0095";"None";"None";"129";"58.99";"279";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"4.78332";"45.750748";"000BI"
"2019-1001296";"2019-12-11";"1";"Vente";"206700.0";"118.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0095";"None";"None";"212";"nan";"62";"70.51";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"69.0";"4.0";"None";"None";"None";"None";"nan";"4.78332";"45.750748";"000BI"
"2019-1001028";"2019-11-20";"1";"Vente en l'état futur d'achèvement";"19000.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"195";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1000860";"2019-11-18";"1";"Vente en l'état futur d'achèvement";"336200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"48";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1000860";"2019-11-18";"1";"Vente en l'état futur d'achèvement";"336200.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"110";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1000839";"2019-11-13";"1";"Vente en l'état futur d'achèvement";"19000.0";"104.0";"None";"RUE PIERRE VALDO";"5530";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0218";"None";"None";"174";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.785225";"45.750755";"000BI"
"2019-1001005";"2019-11-13";"1";"Vente";"1.0";"109.0";"None";"RUE JOLIOT CURIE";"3895";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0192";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"5441.0";"4.782774";"45.752935";"000BI"
"2019-1001005";"2019-11-13";"1";"Vente";"1.0";"109.0";"None";"RUE JOLIOT CURIE";"3895";"69005";"69385";"Lyon 5e Arrondissement";"69";"None";"None";"69385000BI0191";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"847.0";"4.782847";"45.753839";"000BI"
