id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"59.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"55.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"75.0";"3.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"59.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"86.0";"3.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"55.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"75.0";"3.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"59.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"75.0";"3.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"55.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"59.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"55.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"75.0";"3.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"59.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1066755";"2021-04-15";"1";"Vente";"6000.0";"50";"None";"RUE ANDRE BOLLIER";"0260";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0144";"None";"None";"143";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.83056";"45.733979";"000BX"
"2021-1066751";"2021-04-15";"1";"Vente";"4512000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"4";"Local industriel. commercial ou assimilé";"75.0";"0.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1067102";"2021-04-14";"1";"Vente";"257000.0";"101";"None";"AV DEBOURG";"2110";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0065";"None";"None";"101";"nan";"117";"nan";"None";"None";"None";"None";"None";"nan";"2";"2";"Appartement";"55.0";"3.0";"None";"None";"None";"None";"nan";"4.838111";"45.731732";"000BX"
"2021-1067102";"2021-04-14";"1";"Vente";"257000.0";"101";"None";"AV DEBOURG";"2110";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0065";"None";"None";"101";"nan";"117";"nan";"None";"None";"None";"None";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.838111";"45.731732";"000BX"
"2021-1066871";"2021-04-13";"1";"Vente";"396155.0";"45";"None";"RUE DU RHONE";"6015";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0008";"None";"None";"231";"105.51";"266";"nan";"None";"None";"None";"None";"None";"nan";"2";"2";"Appartement";"105.0";"6.0";"None";"None";"None";"None";"nan";"4.829109";"45.733047";"000BX"
"2021-1066871";"2021-04-13";"1";"Vente";"396155.0";"29";"None";"RUE MATHIEU VARILLE";"4659";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0008";"None";"None";"514";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.829109";"45.733047";"000BX"
"2021-1066871";"2021-04-13";"1";"Vente";"396155.0";"29";"None";"RUE MATHIEU VARILLE";"4659";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0008";"None";"None";"648";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.829109";"45.733047";"000BX"
"2021-1066678";"2021-04-07";"1";"Vente";"15000.0";"73";"None";"AV DEBOURG";"2110";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0053";"None";"None";"493";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.834864";"45.732082";"000BX"
"2021-1066666";"2021-03-31";"1";"Vente";"238000.0";"25";"None";"RUE DE L EFFORT";"2475";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0095";"None";"None";"288";"83.06";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"83.0";"4.0";"None";"None";"None";"None";"nan";"4.83783";"45.732118";"000BX"
"2021-1066666";"2021-03-31";"1";"Vente";"238000.0";"25";"None";"RUE DE L EFFORT";"2475";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0095";"None";"None";"102";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.83783";"45.732118";"000BX"
"2021-1065557";"2021-03-19";"1";"Vente";"135000.0";"187";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0166";"None";"None";"38";"18.49";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"4.829904";"45.734173";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"40";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"39";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"20.0";"1.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"38";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"83";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"85";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"84";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"18.0";"1.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1065655";"2021-03-19";"1";"Vente";"480000.0";"219";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0011";"None";"None";"130";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.830095";"45.731615";"000BX"
"2021-1066619";"2021-03-15";"1";"Vente";"142600.0";"184";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0007";"None";"None";"221";"71.43";"302";"nan";"None";"None";"None";"None";"None";"nan";"2";"2";"Appartement";"71.0";"4.0";"None";"None";"None";"None";"nan";"4.828895";"45.733558";"000BX"
"2021-1066619";"2021-03-15";"1";"Vente";"142600.0";"184";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0007";"None";"None";"221";"71.43";"302";"nan";"None";"None";"None";"None";"None";"nan";"2";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828895";"45.733558";"000BX"
"2021-1066619";"2021-03-15";"1";"Vente";"142600.0";"184";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0007";"None";"None";"367";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"4.828895";"45.733558";"000BX"
"2021-1065582";"2021-02-24";"1";"Vente";"315600.0";"23";"None";"RUE DE L EFFORT";"2475";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0095";"None";"None";"229";"82.74";"None";"nan";"None";"None";"None";"None";"None";"nan";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"4.83783";"45.732118";"000BX"
"2021-1064529";"2021-02-15";"1";"Vente";"3600000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"59.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
"2021-1064529";"2021-02-15";"1";"Vente";"3600000.0";"189";"None";"RUE MARCEL MERIEUX";"4510";"69007";"69387";"Lyon 7e Arrondissement";"69";"None";"None";"69387000BX0167";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"nan";"0";"2";"Appartement";"55.0";"2.0";"S";"sols";"None";"None";"332.0";"4.829971";"45.734053";"000BX"
